Bill Date,Invoice ID,Product ID,Product Name,Product Category,Brand,Qty Sold,Selling Price per Unit,MRP,Discount Offered(%),Discount Amount,Net Amount,Branch Name,Sales Channel,Customer Segment,Payment Mode,Region
14-06-2023 00:00,INV202209121316,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Hyderabad,Retail,International Buyers,Credit,Telangana
14-06-2023 00:00,INV202209124496,P004,Termination Box 2-Way Model,Distribution Products,Opton,228,1900,2000,5,22800,433200,Coimbatore,Wholesale,ISP,Credit,Tamil Nadu
14-06-2023 00:00,INV202209126854,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Ernakulam,Retail,Distributor,Credit,Kerala
14-06-2023 00:00,INV202209127290,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Perumbavoor,Distributor,Retailer,Full Cash,Kerala
15-06-2023 00:00,INV202209139843,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Chennai,Distributor,Enterprise,EMI,Tamil Nadu
15-06-2023 00:00,INV202209139555,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Chennai,Distributor,Distributor,Credit,Tamil Nadu
15-06-2023 00:00,INV202209133034,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Hyderabad,Distributor,Distributor,,Telangana
15-06-2023 00:00,INV202209136833,P004,Termination Box 2-Way Model,Distribution Products,Opton,101,1900,2000,5,10100,191900,,Retail,Distributor,Full Cash,Karnataka
15-06-2023 00:00,INV202209137667,P005,HG2802RGWT,GPON ONT,Netlink,240,4750,5000,5,60000,1140000,Ernakulam,Retail,International Buyers,Credit,Kerala
15-06-2023 00:00,INV202209138718,P004,Termination Box 2-Way Model,Distribution Products,Opton,94,1900,2000,5,9400,178600,Hyderabad,Wholesale,ISP,Full Cash,Telangana
15-06-2023 00:00,INV202209134366,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1631,95,100,5,8155,154945,Noida,Wholesale,Retailer,EMI,Delhi
15-06-2023 00:00,INV202209133231,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,191,1900,2000,5,19100,362900,Ernakulam,Distributor,Distributor,EMI,Kerala
15-06-2023 00:00,INV202209131731,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Ernakulam,Distributor,Distributor,Full Cash,Kerala
16-06-2023 00:00,INV202209141851,P003,V1600D4-L,GEPON OLT,Netlink,5,90000,100000,10,50000,450000,Hyderabad,Distributor,ISP,EMI,Telangana
16-06-2023 00:00,INV202209144391,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,34,1900,2000,5,3400,64600,Hyderabad,Distributor,Retailer,EMI,Telangana
16-06-2023 00:00,INV202209148963,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,133,1900,2000,5,13300,252700,Perumbavoor,Retail,Distributor,Full Cash,Kerala
16-06-2023 00:00,INV202209144758,P004,Termination Box 2-Way Model,Distribution Products,Opton,192,1900,2000,5,19200,364800,Chennai,Wholesale,International Buyers,Credit,Tamil Nadu
16-06-2023 00:00,INV202209146980,P005,HG2802RGWT,GPON ONT,Netlink,237,4750,5000,5,59250,1125750,Chennai,Distributor,,Full Cash,Tamil Nadu
16-06-2023 00:00,INV202209148761,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Kumily,Distributor,Enterprise,Credit,Maharashtra
16-06-2023 00:00,INV202209149950,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Chennai,Distributor,Retailer,Credit,Tamil Nadu
16-06-2023 00:00,INV202209145895,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1503,95,100,5,7515,142785,Coimbatore,Distributor,Retailer,Credit,Tamil Nadu
17-06-2023 00:00,INV202209154405,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Hyderabad,Distributor,Enterprise,Credit,Telangana
17-06-2023 00:00,INV202209153878,P004,Termination Box 2-Way Model,Distribution Products,Opton,196,1900,2000,5,19600,372400,Bangalore,Retail,International Buyers,Full Cash,Karnataka
17-06-2023 00:00,INV202209159240,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Ernakulam,Distributor,Enterprise,Full Cash,Kerala
17-06-2023 00:00,INV202209156833,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1355,95,100,5,6775,128725,Noida,Wholesale,ISP,Full Cash,Delhi
17-06-2023 00:00,INV202209155404,P005,HG2802RGWT,GPON ONT,Netlink,53,4750,5000,5,13250,251750,Kumily,Distributor,Retailer,EMI,Maharashtra
17-06-2023 00:00,INV202209151527,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,165,1900,2000,5,16500,313500,Hyderabad,Distributor,Distributor,Credit,Telangana
17-06-2023 00:00,INV202209158772,P005,HG2802RGWT,GPON ONT,Netlink,178,4750,5000,5,44500,845500,Coimbatore,Distributor,ISP,EMI,Tamil Nadu
18-06-2023 00:00,INV202209166606,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Coimbatore,Retail,ISP,Full Cash,Tamil Nadu
18-06-2023 00:00,INV202209166972,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,149,1900,2000,5,14900,283100,Kumily,Distributor,Distributor,Credit,Maharashtra
18-06-2023 00:00,INV202209165926,P004,V1600G2,GPON OLT,Netlink,6,180000,200000,10,120000,1080000,Ernakulam,Wholesale,Distributor,EMI,Kerala
18-06-2023 00:00,INV202209163247,P004,Termination Box 2-Way Model,Distribution Products,Opton,96,1900,2000,5,9600,182400,Perumbavoor,Distributor,Enterprise,EMI,Kerala
18-06-2023 00:00,INV202209166441,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Perumbavoor,Distributor,Enterprise,Full Cash,Kerala
18-06-2023 00:00,INV202209161937,P004,Termination Box 2-Way Model,Distribution Products,Opton,81,1900,2000,5,8100,153900,Coimbatore,Distributor,Enterprise,EMI,Tamil Nadu
18-06-2023 00:00,INV202209161397,P005,HG2802RGWT,GPON ONT,Netlink,217,4750,5000,5,54250,1030750,Kumily,Retail,Enterprise,Full Cash,Maharashtra
18-06-2023 00:00,INV202209165358,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Noida,Distributor,Retailer,EMI,Delhi
18-06-2023 00:00,INV202209167180,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1637,95,100,5,8185,155515,,Distributor,ISP,EMI,Karnataka
19-06-2023 00:00,SYN202306190154,P004,Termination Box 2-Way Model,Distribution Products,Opton,41,1900,2000,5,4100,77900,Hyderabad,Distributor,International Buyers,Full Cash,Telangana
20-06-2023 00:00,SYN202306200155,P005,HG2802RGWT,GPON ONT,Netlink,222,4750,5000,5,55500,1054500,Ernakulam,,ISP,Full Cash,Kerala
21-06-2023 00:00,INV202209196134,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,11,1900,2000,5,1100,20900,Kumily,Distributor,Enterprise,Credit,Maharashtra
21-06-2023 00:00,INV202209195528,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Ernakulam,Wholesale,International Buyers,EMI,Kerala
21-06-2023 00:00,INV202209196101,P004,Termination Box 2-Way Model,Distribution Products,Opton,170,1900,2000,5,17000,323000,Ernakulam,Wholesale,International Buyers,Full Cash,Kerala
21-06-2023 00:00,INV202209194884,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Chennai,Wholesale,Distributor,Credit,Tamil Nadu
21-06-2023 00:00,INV202209193817,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,25,1900,2000,5,2500,47500,Kumily,Wholesale,Distributor,Credit,Maharashtra
21-06-2023 00:00,INV202209198110,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Chennai,Distributor,Enterprise,Credit,Tamil Nadu
21-06-2023 00:00,INV202209192336,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1867,95,100,5,9335,177365,Kumily,Distributor,ISP,Credit,Maharashtra
21-06-2023 00:00,INV202209197676,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,131,1900,2000,5,13100,248900,Ernakulam,Distributor,Retailer,Full Cash,Kerala
21-06-2023 00:00,INV202209191515,P005,HG2802RGWT,GPON ONT,Netlink,213,4750,5000,5,53250,1011750,Chennai,Wholesale,ISP,Credit,Tamil Nadu
22-06-2023 00:00,INV202209201972,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,60,1900,2000,5,6000,114000,Kumily,Distributor,Retailer,Full Cash,Maharashtra
22-06-2023 00:00,INV202209206884,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,67,1900,2000,5,6700,127300,Chennai,Retail,,Full Cash,Tamil Nadu
22-06-2023 00:00,INV202209205990,P004,Termination Box 2-Way Model,Distribution Products,Opton,72,1900,2000,5,7200,136800,Perumbavoor,Distributor,ISP,EMI,Kerala
22-06-2023 00:00,INV202209207097,P004,Termination Box 2-Way Model,Distribution Products,Opton,56,1900,2000,5,5600,106400,Ernakulam,Distributor,Enterprise,,Kerala
22-06-2023 00:00,INV202209207463,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Noida,Wholesale,Retailer,EMI,Delhi
22-06-2023 00:00,INV202209207301,P005,HG2802RGWT,GPON ONT,Netlink,216,4750,5000,5,54000,1026000,Ernakulam,Wholesale,ISP,Full Cash,Kerala
22-06-2023 00:00,INV202209208179,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Perumbavoor,Retail,International Buyers,Full Cash,Kerala
22-06-2023 00:00,INV202209201451,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1510,95,100,5,7550,143450,,Distributor,ISP,EMI,Telangana
22-06-2023 00:00,INV202209209417,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,62,1900,2000,5,6200,117800,Perumbavoor,Wholesale,ISP,EMI,Kerala
23-06-2023 00:00,INV202209218181,P004,Termination Box 2-Way Model,Distribution Products,Opton,117,1900,2000,5,11700,222300,Coimbatore,Retail,ISP,Full Cash,Tamil Nadu
23-06-2023 00:00,INV202209211506,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Ernakulam,Wholesale,ISP,Full Cash,Karnataka
23-06-2023 00:00,INV202209216139,P004,Termination Box 2-Way Model,Distribution Products,Opton,19,1900,2000,5,1900,36100,Coimbatore,Wholesale,International Buyers,Credit,Tamil Nadu
23-06-2023 00:00,INV202209218877,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Chennai,Wholesale,ISP,Full Cash,Tamil Nadu
23-06-2023 00:00,INV202209217872,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1204,95,100,5,6020,114380,Coimbatore,Retail,International Buyers,EMI,Tamil Nadu
23-06-2023 00:00,INV202209218759,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,,Distributor,ISP,EMI,Kerala
23-06-2023 00:00,INV202209212622,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,160,1900,2000,5,16000,304000,Ernakulam,Wholesale,Retailer,Full Cash,Kerala
23-06-2023 00:00,INV202209218255,P004,Termination Box 2-Way Model,Distribution Products,Opton,21,1900,2000,5,2100,39900,Kumily,Retail,Retailer,EMI,Maharashtra
23-06-2023 00:00,INV202209218772,P005,HG2802RGWT,GPON ONT,Netlink,219,4750,5000,5,54750,1040250,Chennai,Distributor,Enterprise,Credit,Tamil Nadu
24-06-2023 00:00,INV202209227287,P004,V1600G2,GPON OLT,Netlink,6,180000,200000,10,120000,1080000,Kumily,Distributor,International Buyers,Credit,Maharashtra
24-06-2023 00:00,INV202209225806,P004,Termination Box 2-Way Model,Distribution Products,Opton,52,1900,2000,5,5200,98800,Chennai,Wholesale,ISP,EMI,Tamil Nadu
24-06-2023 00:00,INV202209224473,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,393,95,100,5,1965,37335,Ernakulam,Distributor,,EMI,Kerala
24-06-2023 00:00,INV202209224279,P005,HG2802RGWT,GPON ONT,Netlink,86,4750,5000,5,21500,408500,Ernakulam,Wholesale,Enterprise,EMI,Kerala
24-06-2023 00:00,INV202209225733,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,839,95,100,5,4195,79705,Noida,Distributor,ISP,,Delhi
24-06-2023 00:00,INV202209226729,P004,Termination Box 2-Way Model,Distribution Products,Opton,29,1900,2000,5,2900,55100,Kumily,Retail,Retailer,Credit,Maharashtra
24-06-2023 00:00,INV202209221595,P004,Termination Box 2-Way Model,Distribution Products,Opton,102,1900,2000,5,10200,193800,Hyderabad,Distributor,ISP,Credit,Telangana
24-06-2023 00:00,INV202209225637,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,152,1900,2000,5,15200,288800,Ernakulam,Wholesale,Retailer,Credit,Kerala
24-06-2023 00:00,INV202209224321,P005,HG2802RGWT,GPON ONT,Netlink,123,4750,5000,5,30750,584250,Ernakulam,Wholesale,Retailer,Credit,Kerala
24-06-2023 00:00,INV202209226139,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Noida,Distributor,ISP,Credit,Delhi
24-06-2023 00:00,INV202209226380,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,429,95,100,5,2145,40755,Kumily,Wholesale,ISP,Credit,Maharashtra
25-06-2023 00:00,INV202209235198,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,4,95,100,5,20,380,Kumily,Distributor,ISP,Credit,Maharashtra
25-06-2023 00:00,INV202209239518,P005,HG2802RGWT,GPON ONT,Netlink,107,4750,5000,5,26750,508250,Perumbavoor,Distributor,ISP,Credit,Kerala
25-06-2023 00:00,INV202209231750,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1047,95,100,5,5235,99465,Kumily,Wholesale,ISP,EMI,Maharashtra
25-06-2023 00:00,INV202209236287,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,308,95,100,5,1540,29260,Chennai,Retail,Distributor,EMI,Tamil Nadu
25-06-2023 00:00,INV202209232778,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Hyderabad,Retail,ISP,Credit,Telangana
25-06-2023 00:00,INV202209239410,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,150,1900,2000,5,15000,285000,Bangalore,Retail,Enterprise,Credit,Karnataka
25-06-2023 00:00,INV202209233985,P005,HG2802RGWT,GPON ONT,Netlink,67,4750,5000,5,16750,318250,Kumily,Wholesale,Retailer,EMI,Maharashtra
25-06-2023 00:00,INV202209236024,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Ernakulam,Distributor,Enterprise,Credit,Kerala
25-06-2023 00:00,INV202209233827,P004,Termination Box 2-Way Model,Distribution Products,Opton,151,1900,2000,5,15100,286900,Ernakulam,Distributor,Enterprise,Credit,Kerala
26-06-2023 00:00,SYN202306260156,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Perumbavoor,Distributor,ISP,EMI,West Bengal
27-06-2023 00:00,SYN202306270157,P005,HG2802RGWT,GPON ONT,Netlink,3,4750,5000,5,750,14250,Chennai,Wholesale,ISP,Full Cash,Telangana
28-06-2023 00:00,INV202209263755,P003,V1600D4-L,GEPON OLT,Netlink,2,90000,100000,10,20000,180000,Chennai,Distributor,Retailer,Credit,Tamil Nadu
28-06-2023 00:00,INV202209263913,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Bangalore,Distributor,International Buyers,Credit,Karnataka
28-06-2023 00:00,INV202209261261,P004,Termination Box 2-Way Model,Distribution Products,Opton,137,1900,2000,5,13700,260300,Kumily,Retail,Retailer,EMI,Maharashtra
28-06-2023 00:00,INV202209268896,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1448,95,100,5,7240,137560,Ernakulam,Distributor,ISP,EMI,Kerala
28-06-2023 00:00,INV202209262697,P005,HG2802RGWT,GPON ONT,Netlink,172,4750,5000,5,43000,817000,Coimbatore,Retail,Enterprise,Credit,Tamil Nadu
28-06-2023 00:00,INV202209267574,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Hyderabad,Distributor,Retailer,Full Cash,Telangana
28-06-2023 00:00,INV202209263062,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,29,1900,2000,5,2900,55100,Coimbatore,Wholesale,ISP,Credit,Tamil Nadu
28-06-2023 00:00,INV202209269640,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,144,1900,2000,5,14400,273600,Perumbavoor,Retail,ISP,Full Cash,Kerala
29-06-2023 00:00,INV202209272308,P004,V1600G2,GPON OLT,Netlink,6,180000,200000,10,120000,1080000,,Wholesale,Enterprise,Credit,Telangana
29-06-2023 00:00,INV202209274869,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Ernakulam,Distributor,Distributor,,Karnataka
29-06-2023 00:00,INV202209271357,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,39,1900,2000,5,3900,74100,Hyderabad,,ISP,EMI,Telangana
29-06-2023 00:00,INV202209273082,P004,Termination Box 2-Way Model,Distribution Products,Opton,67,1900,2000,5,6700,127300,Coimbatore,Distributor,Enterprise,Credit,Tamil Nadu
29-06-2023 00:00,INV202209279164,P005,HG2802RGWT,GPON ONT,Netlink,165,4750,5000,5,41250,783750,Ernakulam,Wholesale,ISP,Full Cash,Karnataka
29-06-2023 00:00,INV202209274381,P004,Termination Box 2-Way Model,Distribution Products,Opton,73,1900,2000,5,7300,138700,Hyderabad,Retail,ISP,Full Cash,Telangana
29-06-2023 00:00,INV202209273534,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,83,1900,2000,5,8300,157700,Chennai,Retail,Distributor,EMI,Tamil Nadu
29-06-2023 00:00,INV202209276802,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1449,95,100,5,7245,137655,Noida,Wholesale,ISP,EMI,Delhi
29-06-2023 00:00,INV202209278017,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,77,1900,2000,5,7700,146300,Kumily,Distributor,Retailer,Credit,Maharashtra
30-06-2023 00:00,INV202209287539,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Noida,Distributor,Distributor,EMI,Delhi
30-06-2023 00:00,INV202209285150,P005,HG2802RGWT,GPON ONT,Netlink,182,4750,5000,5,45500,864500,Bangalore,Distributor,International Buyers,EMI,Karnataka
30-06-2023 00:00,INV202209282493,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,70,1900,2000,5,7000,133000,Hyderabad,Distributor,ISP,Credit,Telangana
30-06-2023 00:00,INV202209281256,P004,Termination Box 2-Way Model,Distribution Products,Opton,78,1900,2000,5,7800,148200,Ernakulam,Wholesale,ISP,Full Cash,Kerala
30-06-2023 00:00,INV202209282114,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,975,95,100,5,4875,92625,Noida,Retail,ISP,Credit,Delhi
30-06-2023 00:00,INV202209288285,P004,Termination Box 2-Way Model,Distribution Products,Opton,63,1900,2000,5,6300,119700,Hyderabad,Wholesale,Distributor,EMI,Telangana
30-06-2023 00:00,INV202209286097,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,57,1900,2000,5,5700,108300,Bangalore,Wholesale,ISP,Credit,Karnataka
30-06-2023 00:00,INV202209287254,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,158,95,100,5,790,15010,Ernakulam,Distributor,Enterprise,EMI,Karnataka
30-06-2023 00:00,INV202209286655,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Chennai,Wholesale,Enterprise,EMI,Tamil Nadu
30-06-2023 00:00,INV202209289945,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,57,1900,2000,5,5700,108300,Bangalore,Distributor,Retailer,EMI,Karnataka
01-07-2023 00:00,INV202209292626,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Noida,Distributor,ISP,EMI,Delhi
01-07-2023 00:00,INV202209299978,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,192,1900,2000,5,19200,364800,Ernakulam,Distributor,ISP,EMI,Kerala
01-07-2023 00:00,INV202209295190,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1199,95,100,5,5995,113905,Perumbavoor,Distributor,Enterprise,EMI,Kerala
01-07-2023 00:00,INV202209298680,P005,HG2802RGWT,GPON ONT,Netlink,147,4750,5000,5,36750,698250,Kumily,Distributor,ISP,EMI,Maharashtra
01-07-2023 00:00,INV202209292577,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Ernakulam,Wholesale,ISP,Credit,Kerala
01-07-2023 00:00,INV202209293787,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Ernakulam,Retail,ISP,EMI,Karnataka
01-07-2023 00:00,INV202209296013,P005,HG2802RGWT,GPON ONT,Netlink,31,4750,5000,5,7750,147250,Coimbatore,Retail,Enterprise,EMI,Tamil Nadu
01-07-2023 00:00,INV202209295202,P004,Termination Box 2-Way Model,Distribution Products,Opton,154,1900,2000,5,15400,292600,Ernakulam,Distributor,Distributor,Full Cash,Karnataka
01-07-2023 00:00,INV202209295586,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Bangalore,Distributor,ISP,Full Cash,Karnataka
02-07-2023 00:00,INV202209302981,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Hyderabad,Distributor,Distributor,Credit,Telangana
02-07-2023 00:00,INV202209309085,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1547,95,100,5,7735,146965,Kumily,Distributor,Enterprise,EMI,Maharashtra
02-07-2023 00:00,INV202209307132,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,219,1900,2000,5,21900,416100,Chennai,Retail,Distributor,Credit,Tamil Nadu
02-07-2023 00:00,INV202209303830,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Ernakulam,Retail,ISP,Full Cash,Kerala
02-07-2023 00:00,INV202209301976,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Kumily,Distributor,ISP,Full Cash,Maharashtra
02-07-2023 00:00,INV202209306394,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Chennai,Wholesale,ISP,Credit,Tamil Nadu
02-07-2023 00:00,INV202209302715,P005,HG2802RGWT,GPON ONT,Netlink,195,4750,5000,5,48750,926250,Hyderabad,Retail,Distributor,EMI,Telangana
02-07-2023 00:00,INV202209306445,P004,Termination Box 2-Way Model,Distribution Products,Opton,151,1900,2000,5,15100,286900,Chennai,Distributor,ISP,Full Cash,Tamil Nadu
03-07-2023 00:00,SYN202307030158,P004,Termination Box 2-Way Model,Distribution Products,Opton,5,1900,2000,5,500,9500,Ernakulam,Wholesale,Distributor,EMI,Kerala
04-07-2023 00:00,SYN202307040159,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,165,95,100,5,825,15675,Perumbavoor,Distributor,Retailer,EMI,Kerala
05-07-2023 00:00,INV202210031271,P005,HG2802RGWT,GPON ONT,Netlink,174,4750,5000,5,43500,826500,Ernakulam,Wholesale,Retailer,Credit,Karnataka
05-07-2023 00:00,INV202210033646,P004,Termination Box 2-Way Model,Distribution Products,Opton,79,1900,2000,5,7900,150100,Coimbatore,Distributor,ISP,Full Cash,Tamil Nadu
05-07-2023 00:00,INV202210037742,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,201,1900,2000,5,20100,381900,Coimbatore,Distributor,Retailer,Credit,Tamil Nadu
05-07-2023 00:00,INV202210034211,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1358,95,100,5,6790,129010,Hyderabad,Wholesale,Distributor,Full Cash,Telangana
05-07-2023 00:00,INV202210039282,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Bangalore,Retail,Distributor,Full Cash,Karnataka
05-07-2023 00:00,INV202210032025,P004,Termination Box 2-Way Model,Distribution Products,Opton,88,1900,2000,5,8800,167200,Bangalore,Distributor,Retailer,Full Cash,Karnataka
05-07-2023 00:00,INV202210039371,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Coimbatore,Retail,ISP,Credit,Tamil Nadu
05-07-2023 00:00,INV202210039085,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Ernakulam,Distributor,Enterprise,Credit,Karnataka
06-07-2023 00:00,INV202210046024,P004,Termination Box 2-Way Model,Distribution Products,Opton,156,1900,2000,5,15600,296400,Ernakulam,Retail,Retailer,Full Cash,Kerala
06-07-2023 00:00,INV202210046041,P005,HG2802RGWT,GPON ONT,Netlink,141,4750,5000,5,35250,669750,Ernakulam,Distributor,ISP,Full Cash,Kerala
06-07-2023 00:00,INV202210042244,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Perumbavoor,Distributor,ISP,Full Cash,Kerala
06-07-2023 00:00,INV202210041871,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1913,95,100,5,9565,181735,Ernakulam,Distributor,Retailer,Full Cash,Kerala
06-07-2023 00:00,INV202210048599,P004,Termination Box 2-Way Model,Distribution Products,Opton,5,1900,2000,5,500,9500,Ernakulam,Wholesale,Distributor,EMI,Kerala
06-07-2023 00:00,INV202210048962,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,156,1900,2000,5,15600,296400,Perumbavoor,Distributor,ISP,Credit,Kerala
06-07-2023 00:00,INV202210044813,P004,V1600G2,GPON OLT,Netlink,6,180000,200000,10,120000,1080000,Perumbavoor,Wholesale,ISP,EMI,Kerala
07-07-2023 00:00,INV202210056473,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1876,95,100,5,9380,178220,Ernakulam,Retail,Enterprise,Full Cash,Karnataka
07-07-2023 00:00,INV202210053548,P004,V1600G2,GPON OLT,Netlink,6,180000,200000,10,120000,1080000,Ernakulam,Distributor,Enterprise,Full Cash,Karnataka
07-07-2023 00:00,INV202210055211,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,173,1900,2000,5,17300,328700,Ernakulam,Retail,International Buyers,EMI,Kerala
07-07-2023 00:00,INV202210059351,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Noida,Distributor,Retailer,Full Cash,Delhi
07-07-2023 00:00,INV202210054017,P005,HG2802RGWT,GPON ONT,Netlink,204,4750,5000,5,51000,969000,Noida,Distributor,International Buyers,EMI,Delhi
07-07-2023 00:00,INV202210056393,P004,Termination Box 2-Way Model,Distribution Products,Opton,201,1900,2000,5,20100,381900,Noida,Distributor,Enterprise,EMI,Delhi
08-07-2023 00:00,INV202210062311,P004,Termination Box 2-Way Model,Distribution Products,Opton,159,1900,2000,5,15900,302100,Hyderabad,Distributor,Enterprise,Credit,Telangana
08-07-2023 00:00,INV202210061224,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Chennai,Retail,Distributor,Full Cash,Tamil Nadu
